ndb_id,name,kcal,protein,fat,carbohydrate
7259,"beef,plate stk,bnls,outsd skrt,ln & fat,0"" ft,chc,ckd,grld",3,0.2646,0.2162,0
7260,"beef,plate stk,bnls,otsde skrt,ln & fat,0"" fat,sel,ckd,grild",2.81,0.2795,0.1875,0
7261,"beef,plate stek,bnls,outsde skrt,ln & fat,0"" fat,all grds,rw",2.32,0.1798,0.1759,0.0035
7262,"beef,plate steak,bnls,outside skrt,ln & fat,0"" fat,choic,raw",2.38,0.1769,0.1844,0.0035
7263,"beef,plate steak,bnless,outside skirt,ln & fat,0"" fat,sel,rw",2.22,0.1843,0.1631,0.0036
7264,"beef,rib eye stk,bnls,lip of,ln & fat,0"" ft,al grds,ckd,grld",2.71,0.2485,0.1902,0
7265,"beef,rib eye steak,bnls,lip off,ln & fat,0"" fat,chc,ckd,grld",2.85,0.2389,0.211,0
7266,"beef,rib eye stek,bnles,lip off,ln & fat,0"" fat,sel,ckd,grld",2.48,0.2629,0.159,0
7267,"beef,rib eye steak,bnless,lip off,ln & fat,0"" fat,all grd,rw",2.28,0.1926,0.1671,0.0012
7268,"beef,rib eye steak,bnless,lip off,ln & fat,0"" fat,choic,raw",2.41,0.1869,0.1843,0.002
7269,"beef,rib eye steak,bnless,lip off,ln & fat,0"" fat,sel,raw",2.08,0.2012,0.1414,0
7270,"beef,rib,back ribs,bone-in,ln & fat,0"" fat,all grds,ckd,brsd",3.6,0.2423,0.2921,0
7271,"beef,rib,back ribs,bone-in,ln & fat,0"" fat,choic,ckd,brsd",3.72,0.2334,0.3095,0
7272,"beef,rib,back ribs,bone-in,ln & fat,0"" fat,sel,ckd,brsd",3.41,0.2556,0.2659,0
7273,"beef,rib,back ribs,bone-in,ln & fat,0"" fat,all grds,raw",3.24,0.1615,0.2842,0.0078
7274,"beef,rib,back ribs,bone-in,ln & fat,0"" fat,choic,raw",3.36,0.1575,0.2989,0.009
7275,"beef,rib,back ribs,bone-in,ln & fat,0"" fat,sel,raw",3.05,0.1675,0.2623,0.006
7276,"beef,loin,top sirlin petite rst,bnls,ln,0"" fat,choc,ckd,rstd",1.73,0.2897,0.0637,0
7277,"beef,loin,top sirloin petite rst/filet,bnls,ln,0"" fat,chc,rw",1.32,0.2303,0.044,0
7278,"beef,loin,top sirln cap stk,bnls,ln,1/8"" fat,al grds,ckd,gld",1.81,0.2826,0.0723,0.0073
7279,"beef,loin,top sirlon cap stk,bnls,ln,1/8"" fat,choic,ckd,grld",1.89,0.2819,0.0796,0.0107
7280,"beef,loin,top sirloin cap stek,bnls,ln,1/8"" fat,sel,ckd,grld",1.7,0.2836,0.0614,0.0022
7281,"beef,loin,top sirloin cap stek,bnls,ln,1/8"" fat,all grds,raw",1.34,0.2138,0.0536,0
7282,"beef,loin,top sirloin cap steak,bnless,ln,1/8"" fat,choic,raw",1.38,0.2134,0.0582,0
7283,"beef,loin,top sirloin cap steak,bnless,ln,1/8"" fat,sel,raw",1.28,0.2144,0.0468,0
7284,"beef,top loin filet,bnless,ln,1/8"" fat,all grds,ckd,grilled",1.95,0.2933,0.0854,0.003
7285,"beef,top loin filet,bnless,ln,1/8"" fat,choic,ckd,grilled",2.03,0.2899,0.0948,0.0036
7286,"beef,top loin filet,bnless,ln,1/8"" fat,sel,ckd,grilled",1.84,0.2985,0.0712,0.002
7287,"beef,top loin petite rst,bnlss,ln,1/8"" fat,all grds,ckd,rstd",1.95,0.2833,0.0876,0.0082
7288,"beef,top loin petite rst,bnless,ln,1/8"" fat,choic,ckd,rstd",2.06,0.2824,0.0997,0.0088
7289,"beef,top loin petite rst,bnless,ln,1/8"" fat,sel,ckd,rstd",1.79,0.2848,0.0695,0.0074
7290,"beef,top loin petite rst/filet,bnls,ln,1/8"" fat,all grds,raw",1.43,0.2261,0.0584,0
7291,"beef,top loin petite roast/filet,bnless,ln,1/8"" fat,choc,raw",1.49,0.225,0.0648,0.0023
7292,"beef,top loin petite roast/filet,bnless,ln,1/8"" fat,sel,raw",1.35,0.2277,0.0488,0
7293,"beef,loin,top sirloin filet,bnls,ln,0"" fat,all grds,ckd,grld",1.71,0.3058,0.0537,0
7294,"beef,loin,top sirloin filet,bnless,ln,0"" fat,choic,ckd,grild",1.74,0.3045,0.0583,0
7295,"beef,loin,top sirloin filet,bnless,ln,0"" fat,sel,ckd,grilled",1.65,0.3078,0.0468,0
7296,"beef,loin,top sirlon ptit rst,bls,ln,0"" fat,al grds,ckd,rstd",1.7,0.2912,0.0592,0
7297,"beef,loin,top sirloin petite rst,bnls,ln,0"" fat,sel,ckd,rstd",1.65,0.2935,0.0525,0
7298,"beef,loin,top srln petit rst/filt,bnls,ln,0"" fat,al grds,raw",1.28,0.2304,0.0398,0
7299,"beef,loin,top sirlon petite rst/filet,bnls,ln,0"" fat,sel,raw",1.22,0.2305,0.0335,0
7300,"beef,ribeye petite roast/filet,bnless,ln,0"" fat,all grds,raw",1.33,0.2266,0.0466,0.0004
7301,"beef,ribeye petite roast/filet,bnless,ln,0"" fat,choic,raw",1.38,0.2252,0.0529,0.0018
7302,"beef,ribeye petite roast/filet,bnless,ln,0"" fat,sel,raw",1.25,0.2289,0.0372,0
7303,"beef,ribeye cap steak,bnless,ln,0"" fat,all grds,ckd,grilled",2.46,0.2466,0.157,0.0153
7304,"beef,ribeye cap steak,bnless,ln,0"" fat,choic,ckd,grilled",2.59,0.2424,0.1721,0.0181
7305,"beef,ribeye cap steak,bnless,ln,0"" fat,sel,ckd,grilled",2.26,0.2528,0.1343,0.011
7306,"beef,ribeye cap steak,bnless,ln,0"" fat,all grds,raw",1.8,0.197,0.106,0.0151
7307,"beef,ribeye cap steak,bnless,ln,0"" fat,choic,raw",1.87,0.1946,0.114,0.0175
7308,"beef,ribeye cap steak,bnless,ln,0"" fat,sel,raw",1.69,0.2005,0.0939,0.0115
7309,"beef,ribeye filet,bnless,ln,0"" fat,all grds,ckd,grilled",1.99,0.2877,0.092,0.0017
7310,"beef,ribeye filet,bnless,ln,0"" fat,choic,ckd,grilled",2.08,0.2835,0.1026,0.0051
7311,"beef,ribeye filet,bnless,ln,0"" fat,sel,ckd,grilled",1.86,0.2939,0.0761,0
7312,"beef,ribeye petite rst,bnless,ln,0"" fat,all grds,ckd,rstd",1.78,0.2815,0.0731,0
7313,"beef,ribeye petite rst,bnless,ln,0"" fat,choic,ckd,rstd",1.88,0.28,0.0842,0
7314,"beef,ribeye petite rst,bnless,ln,0"" fat,sel,ckd,rstd",1.64,0.2837,0.0565,0
7315,"beef,loin,top srl cp stk,bnls,ln & ft,1/8"" ft,algds,ckd,grld",2.42,0.26,0.15,0.008
7316,"beef,loin,top srln cap stk,bls,ln & fat,1/8"" fat,chc,ckd,gld",2.38,0.263,0.143,0.011
7317,"beef,loin,top srln cap stk,bls,ln & fat,1/8"" fat,sel,ckd,gld",2.49,0.255,0.161,0.004
7318,"beef,loin,top sirln cap stk,bnls,ln & fat,1/8"" fat,al gds,rw",1.91,0.199,0.124,0
7319,"beef,loin,top sirloin cap stk,bnls,ln & fat,1/8"" fat,chc,raw",1.99,0.197,0.134,0
7320,"beef,loin,top sirloin cap stk,bnls,ln & fat,1/8"" fat,sel,raw",1.79,0.201,0.109,0
7321,"beef,top loin filet,bnls,ln & fat,1/8"" fat,all grds,ckd,grld",2.39,0.274,0.141,0.006
7322,"beef,top loin filet,bnless,ln & fat,1/8"" fat,choic,ckd,grild",2.53,0.268,0.159,0.006
7323,"beef,top loin filet,bnless,ln & fat,1/8"" fat,sel,ckd,grilled",2.19,0.283,0.116,0.004
7324,"beef,top loin pet rst,bnls,ln & fat,1/8"" fat,al gds,ckd,rstd",2.28,0.27,0.129,0.01
7325,"beef,top loin peti rst,bnls,ln & fat,1/8"" fat,choic,ckd,rstd",2.39,0.268,0.141,0.011
7326,"beef,top loin petite rst,bnls,ln & fat,1/8"" fat,sel,ckd,rstd",2.13,0.271,0.112,0.009
7327,"beef,top loin petit rst/filt,bns,ln & fat,1/8"" fat,al grd,rw",1.87,0.211,0.113,0.003
7328,"beef,top loin petite rst/filet,bnls,ln & fat,1/8"" fat,chc,rw",1.99,0.208,0.126,0.006
7329,"beef,top loin petite rst/filet,bnls,ln & fat,1/8"" fat,sel,rw",1.7,0.216,0.093,0
7330,"beef,australian,grass-fed,ground,85% ln / 15% fat,raw",2.34,0.1772,0.1812,0
7331,"beef,australian,grssfd,loin,tndrln steak/roast,bnless,ln,raw",1.38,0.2085,0.0611,0
7332,"beef,astrln,wagyu,ln,tndrln stk/rst,bnls,ln,mrb scr 4/5,raw",1.91,0.2019,0.123,0
7333,"beef,australian,grass-fed,external fat,raw",5.09,0.1132,0.5136,0.0039
7334,"beef,australian,grass-fed,seam fat,raw",5.62,0.0958,0.5773,0.0106
7335,"beef,australian,wagyu,external fat,mrbl scr 4/5,raw",5.96,0.0654,0.6327,0
7336,"beef,australian,wagyu,seam fat,mrbl scr 4/5,raw",5.94,0.06,0.633,0
7337,"beef,australian,wagyu,external fat,aust. marble score 9,raw",6.39,0.0554,0.6807,0.0097
7338,"beef,australian,wagyu,seam fat,aust. marble score 9,raw",6.27,0.0516,0.6733,0
7339,"beef,australn,grs-fed,loin,tendrln stk/rst,bnls,ln & fat,raw",1.51,0.2053,0.0763,0.0001
7340,"beef,astrlian,grssfd,loin,top loin steak/roast,bnless,ln,raw",1.31,0.2179,0.0487,0
7341,"beef,aust,wagyu,ln,tdrln stk/rst,bnls,ln&fat,mrblscr 4/5,raw",2.06,0.1971,0.1409,0
7342,"beef,australn,grs-fed,loin,top loin stk/rst,bnls,ln & fat,rw",1.99,0.199,0.1317,0.0011
7343,"beef,australian,grssfd,rib,ribeye stk/rst lip-on,bnls,ln,raw",1.6,0.2147,0.082,0
7344,"beef,australian,grssfd,rnd,bttm rnd steak/roast,bnlss,ln,raw",1.3,0.214,0.0493,0
7345,"beef,astrln,grsfd,rnd,top rnd cap-off steak/rst,bnlss,ln,raw",1.29,0.2241,0.0443,0
7346,"beef,astrln,wagyu,ln,tndrln stk/rst,bnless,ln,mrbl scr 9,raw",2.37,0.1887,0.1773,0.0057
7347,"beef,astrl,wgyu,ln,tp ln stk/rst,bnls ln, aus mrbl sc 4/5 rw",2.23,0.2015,0.1569,0.002
7348,"beef,astrln,wgyu,loin,top ln stk/rst,bnls,ln, mrbl scr 9,raw",3.31,0.1692,0.2915,0.0013
7349,"bee,astrln,wgyu,rb,sml end rb stk/rst,bls,ln,mrblscr 4/5,raw",2.34,0.2035,0.1693,0
7350,"bee,astrln,wagyu,rb,smlend rb stk/rst,bnls,ln,mrbl scr 9,raw",3.3,0.1761,0.2861,0.0046
7351,"beef,astrln,grssfd,ln,tpsrln capoff stk/rst,bnls,ln & ft,raw",1.27,0.2177,0.0445,0.0001
7352,"beef,astrln,grsfd,rib,rbeye stk/rst lip-on,bnls,ln & fat,raw",2.17,0.198,0.1521,0.0011
7353,"beef,astrln,grssfd,rnd,bttm rnd steak/rst,bnls,ln & fat,raw",1.4,0.2113,0.0616,0.0001
7354,"beef,astrln,grsfd,rnd,toprnd capoff stk/rst,bnls,ln & ft,raw",1.29,0.2224,0.044,0
7355,"beef,astrln,wgyu,ln,topln stk/rst,bls,ln&fat,mrbl scr 4/5,rw",2.89,0.1767,0.242,0.0017
7356,"beef,australian,wagyu,loin,top ln stk/rst,ln & fat,mrbl scr",3.92,0.1458,0.3698,0.0022
7357,"beef,astrln,wagyu,rib,smlnd rb stk/rst,bnls,ln &fat,mrbl scr",3.17,0.1707,0.2764,0
7358,"beef,astrln,wgyu,rb,sml end rb stk/rst,bnls,ln &fat,mrbl scr",4.05,0.1454,0.383,0.0042
7359,"beef,astrln,wgyu,ln,tndrln stk/rst,bnls,ln&ft,mrbl scr 9,raw",2.48,0.185,0.1911,0.0058
7360,"beef,rnd,top rnd steak,bnless,ln & fat,0"" fat,all grds,raw",1.24,0.2349,0.0334,0
7361,"beef,rnd,top rnd steak,bnless,ln & fat,0"" fat,choic,raw",1.27,0.2349,0.0366,0
7362,"beef,rnd,top rnd steak,bnless,ln & fat,0"" fat,sel,raw",1.2,0.2349,0.0285,0
7363,"beef,rnd,top rnd rst,bnless,ln & fat,0"" fat,all grds,raw",1.25,0.2345,0.035,0
7364,"beef,rnd,top rnd rst,bnless,ln & fat,0"" fat,choic,raw",1.28,0.2346,0.0381,0
7365,"beef,rnd,top rnd rst,bnless,ln & fat,0"" fat,sel,raw",1.21,0.2344,0.0304,0
7366,"beef,rnd,eye of rnd rst,bnless,ln & fat,0"" fat,all grds,raw",1.24,0.2327,0.0344,0
7367,"beef,rnd,eye of rnd rst,bnless,ln & fat,0"" fat,choic,raw",1.27,0.2326,0.0374,0
7368,"beef,rnd,eye of rnd rst,bnless,ln & fat,0"" fat,sel,raw",1.2,0.2328,0.03,0
7369,"beef,rnd,eye of rnd steak,bnless,ln & ft,0"" fat,all grds,raw",1.24,0.2326,0.0348,0
7370,"beef,rnd,eye of rnd steak,bnless ln & fat,0"" fat,choic,raw",1.27,0.2324,0.0383,0
7371,"beef,rnd,eye of rnd steak,bnless,ln & fat,0"" fat,sel,raw",1.2,0.233,0.0295,0
7372,"beef,loin,tenderloin rst,bnless,ln & fat,0"" fat,all grds,raw",1.49,0.2167,0.0693,0
7373,"beef,loin,tenderloin rst,bnless,ln & fat,0"" fat,choic,raw",1.53,0.215,0.074,0
7374,"beef,loin,tenderloin rst,bnless,ln & fat,0"" fat,sel,raw",1.44,0.2191,0.0621,0
7375,"beef,loin,top loin stk,bnls,lip off,ln & fat,0"" ft,allgrd,rw",1.63,0.2243,0.0817,0
7376,"beef,loin,top loin stk,bnls,lip off,ln & fat,0"" ft,choic,raw",1.71,0.2219,0.0916,0
7377,"beef,loin,top loin steak,bnls,lip off,ln & fat,0"" fat,sel,rw",1.51,0.2279,0.0667,0
7378,"beef,loin,tenderloin steak,bnless,l & f,0"" fat,all grds,raw",1.47,0.2172,0.0667,0
7379,"beef,loin,tenderloin steak,bnless,ln & fat,0"" fat,choic,raw",1.5,0.2157,0.071,0
7380,"beef,loin,tenderloin steak,bnless,ln & fat,0"" fat,sel,raw",1.42,0.2195,0.0602,0
7381,"beef,loin,tndrln rst,bnless,l & f,0"" fat,all grds,ckd,rstd",1.83,0.2731,0.0814,0
7382,"beef,loin,tenderloin rst,bnless,l & f,0"" fat,choic,ckd,rstd",1.88,0.2726,0.0882,0
7383,"beef,loin,tenderloin rst,bnless,ln & fat,0"" fat,sel,ckd,rstd",1.74,0.2738,0.0712,0
7384,"beef,rnd,top rnd rst,bnls,ln&fat,0"" fat,allgrd,ckd,rstd",1.6,0.299,0.0449,0
7385,"beef,rnd,top rnd rst,bnless,ln & fat,0"" fat,choic,ckd,rstd",1.63,0.3008,0.0479,0
7386,"beef,rnd,top rnd rst,bnless,ln & fat,0"" fat,sel,ckd,rstd",1.57,0.3097,0.0372,0
7387,"beef,rnd,eye of rnd stk,bnless,l & f,0"" f,a grds,ckd,grilled",1.59,0.2966,0.0447,0
7388,"beef,rnd,eye of rd steak,bnless,l & f,0"" ft,choic,ck,grlled",1.63,0.2979,0.0483,0
7389,"beef,rnd,eye of rnd steak,bnls,ln & fat,0"" fat,sel,ckd,grld",1.54,0.2947,0.0398,0
7390,"beef,rnd,top rnd steak,bnless,ln,0"" fat,all grds,raw",1.21,0.2359,0.0294,0
7391,"beef,rnd,top rnd steak,bnless,ln,0"" fat,choic,raw",1.24,0.2359,0.0326,0
7392,"beef,rnd,top rnd steak,bnless,ln,0"" fat,sel,raw",1.16,0.2359,0.0245,0
7393,"beef,rnd,top rnd rst,bnless,ln,0"" fat,all grds,raw",1.21,0.2359,0.0294,0
7394,"beef,rnd,top rnd rst,bnless,ln,0"" fat,choic,raw",1.24,0.2359,0.0326,0
7395,"beef,rnd,top rnd rst,bnless,ln,0"" fat,sel,raw",1.16,0.2359,0.0245,0
7396,"beef,rnd,eye of rnd rst,bnless,ln,0"" fat,all grds,raw",1.21,0.2337,0.0304,0
7397,"beef,rnd,eye of rnd rst,bnless,ln,0"" fat,choic,raw",1.24,0.2335,0.0338,0
7398,"beef,rnd,eye of rnd rst,bnless,ln,0"" fat,sel,raw",1.16,0.2341,0.0252,0
7399,"beef,rnd,eye of rnd steak,bnless,ln,0"" fat,all grds,raw",1.21,0.2337,0.0304,0
7400,"beef,rnd,eye of rnd steak,bnless,ln,0"" fat,choic,raw",1.24,0.2335,0.0338,0
7401,"beef,rnd,eye of rnd steak,bnless,ln,0"" fat,sel,raw",1.16,0.2341,0.0252,0
7402,"beef,loin,tenderloin rst,bnless,ln,0"" fat,all grds,raw",1.39,0.2194,0.0574,0
7403,"beef,loin,tenderloin rst,bnless,ln,0"" fat,choic,raw",1.43,0.2178,0.0616,0
7404,"beef,loin,tenderloin rst,bnless,ln,0"" fat,sel,raw",1.35,0.2216,0.051,0
7405,"beef,loin,top loin stk,bnls,lip off,ln,0"" fat,all grds,raw",1.43,0.2307,0.0567,0
7406,"beef,loin,top loin steak,bnless,lip off,ln,0"" fat,choic,raw",1.49,0.2293,0.0634,0
7407,"beef,loin,top loin steak,bnless,lip off,ln,0"" fat,sel,raw",1.35,0.233,0.0466,0
7408,"beef,loin,tenderloin steak,bnless,ln,0"" fat,all grds,raw",1.39,0.2194,0.0574,0
7409,"beef,loin,tenderloin steak,bnless,ln,0"" fat,choic,raw",1.43,0.2178,0.0616,0
7410,"beef,loin,tenderloin steak,bnless,ln,0"" fat,sel,raw",1.35,0.2216,0.051,0
7411,"beef,loin,tenderloin rst,bnless,ln,0"" fat,all grds,ckd,rstd",1.77,0.2751,0.0749,0
7412,"beef,loin,tenderloin rst,bnless,ln,0"" fat,choic,ckd,rstd",1.83,0.2748,0.0813,0
7413,"beef,loin,tenderloin rst,ln,bnless,0"" fat,sel,ckd,rstd",1.69,0.2755,0.0654,0
7414,"beef,rnd,top rnd rst,bnless,ln,0"" fat,all grds,ckd,rstd",1.62,0.3009,0.0377,0
7415,"beef,rnd,top rnd rst,bnless,ln,0"" fat,choic,ckd,rstd",1.58,0.3024,0.0411,0.0006
7416,"beef,rnd,top rnd rst,bnless,ln,0"" fat,sel,ckd,rstd",1.5,0.2981,0.0337,0
7417,"beef,rnd,eye of rnd steak,bnless,ln,0"" ft,a grds,ckd,grilled",1.55,0.2985,0.039,0
7418,"beef,rnd,eye of rnd steak,bnless,ln,0"" fat,choic,ckd,grilled",1.58,0.2994,0.0426,0
7419,"beef,rnd,eye of rnd steak,bnless,ln,0"" fat,sel,ckd,grilled",1.49,0.2952,0.0343,0
7420,"beef,loin,top loin steak,bnless,lip-on,ln,1/8"" fat,sel,raw",1.35,0.233,0.0466,0
7421,"beef,loin,top loin steak,bnless,lip-on,ln,1/8"" fat,choic,raw",1.49,0.2293,0.0634,0
7422,"beef, ln, top ln stk, bneless lip-on, 1/8"" fat all grdes raw",1.43,0.2307,0.0567,0
7423,"beef,ln,tp ln steak,bnless,lip-on,ln & fat,1/8"" fat,sel,raw",1.91,0.2154,0.1165,0
7424,"beef,ln,tp ln stk,bnless,lipon,ln & fat,1/8"" fat,all grds,rw",1.99,0.2129,0.1268,0
7425,"beef,ln,tp ln stk,bnless,lipon,l & f,1/8"" fat,choic,grilled",2.75,0.2569,0.1919,0
7426,"beef,ln,tp ln stk,bnless,lipon,l & f,1/8"" fat,sel, ck grled",2.47,0.2692,0.1544,0
7427,"beef,ln,tp ln stk,bnless,lipon,l & f,1/8 fat,a grds, grilled",2.64,0.2618,0.1769,0
7428,"beef,lon,tp lon stk,bnlss,lip-on,ln,1/8"" fat,chc,ckd,grilld",2.08,0.2866,0.1034,0
7429,"beef,ln,top ln stk,bnless,lip-on,ln,1/8"" fat,sel,ckd,grilld",1.84,0.2967,0.0726,0
7430,"beef,ln,top ln stk,bnlss,lip-on,ln,1/8"" fat,all grds,,grlld",1.98,0.2906,0.0911,0
7431,"beef,loin,tp ln stk,bnless,lip-on,l&f,1/8"" fat,choic,raw",2.05,0.2113,0.1336,0
7432,"beef,nz,imp,bolar blade,ln,ckd,fast rstd",1.93,0.3353,0.0657,0
7433,"beef,nz,imp,bolar blade,ln,raw",1.29,0.2209,0.0449,0
7434,"beef,nz,imp,brisket naval end,ln,ckd,brsd",2.65,0.2935,0.1637,0
7435,"beef,nz,imp,brisket naval end,ln,raw",1.94,0.1974,0.1275,0
7436,"beef,nz,imp,brisket point end,ln,ckd,brsd",2.02,0.3451,0.0705,0
7437,"beef,nz,imp,brisket point end,ln,raw",1.25,0.2092,0.0462,0
7438,"beef,nz,imp,chuck eye roll,ln,raw",1.31,0.2046,0.0541,0
7439,"beef,nz,imp,chuck eye roll,ln,ckd,brsd",2.08,0.3208,0.0889,0
7440,"beef,nz,imp,cube roll,ln,ckd,fast rstd",2.39,0.3009,0.1322,0
7441,"beef,nz,imp,cube roll,ln,raw",1.61,0.1977,0.0851,0.0138
7442,"beef,nz,imp,eye rnd,ln,ckd,slow rstd",1.64,0.2968,0.0498,0
7443,"beef,nz,imp,eye rnd,ln,raw",1.16,0.2015,0.0335,0.0135
7444,"beef,nz,imp,flank,ln,ckd,brsd",1.94,0.3075,0.0792,0
7445,"beef,nz,imp,flank,ln,raw",1.42,0.2053,0.0667,0
7446,"beef,nz,imp,flat,ln,ckd,brsd",2.26,0.3322,0.103,0
7447,"beef,nz,imp,flat,ln,raw",1.54,0.213,0.0769,0
7448,"beef,nz,imp,heart,ckd,bld",1.79,0.3129,0.06,0
7449,"beef,nz,imp,heart,raw",1.05,0.1852,0.034,0
7450,"beef,nz,imp,hind shin,ln,ckd,brsd",1.67,0.3123,0.0464,0
7451,"beef,nz,imp,hind shin,ln,raw",1.14,0.2146,0.0312,0
7452,"beef,nz,imp,inside,raw",1.28,0.2216,0.0436,0.001
7453,"beef,nz,imp,intermuscular fat,ckd",5.6,0.079,0.5722,0.0339
7454,"beef,nz,imp,intermuscular fat,raw",6.02,0.0697,0.6378,0.0001
7455,"beef,nz,imp,kidney,ckd,bld",1.57,0.2728,0.0527,0
7456,"beef,nz,imp,knuckle,ckd,fast fried",1.78,0.2751,0.0758,0
7457,"beef,nz,imp,kidney,raw",0.87,0.1568,0.0264,0
7458,"beef,nz,imp,liver,ckd,bld",1.5,0.233,0.0468,0.0378
7459,"beef,nz,imp,liver,raw",1.33,0.205,0.0405,0.036
7460,"beef,nz,imp,manufacturing bf,ckd,bld",1.26,0.2421,0.0326,0
7461,"beef,nz,imp,manufacturing bf,raw",1.19,0.2123,0.0368,0.0023
7462,"beef,nz,imp,oyster blade,ln,ckd,brsd",1.96,0.2987,0.0846,0
7463,"beef,nz,imp,oyster blade,ln,raw",1.55,0.2183,0.0756,0
7464,"beef,nz,imp,ribs prep,ckd,fast rstd",1.97,0.2723,0.0974,0.0009
7465,"beef,nz,imp,ribs prep,raw",1.46,0.2131,0.0678,0
7466,"beef,nz,imp,rump centre,ln,ckd,fast fried",1.88,0.3017,0.0748,0
7467,"beef,nz,imp,striploin,ln,ckd,fast fried",2.17,0.2853,0.114,0
7468,"beef,nz,imp,striploin,ln,raw",1.5,0.2093,0.07,0.0074
7469,"beef,nz,imp,subcutaneous fat,ckd",7.31,0.065,0.783,0
7470,"beef,nz,imp,subcutaneous fat,raw",6.85,0.085,0.7238,0
7471,"beef,nz,imp,sweetbread,ckd,bld",3.18,0.1253,0.2979,0
7472,"beef,nz,imp,sweetbread,raw",3.03,0.1151,0.286,0
7473,"beef,nz,imp,tenderloin,ln,ckd,fast fried",2,0.2937,0.0901,0.0027
7474,"beef,nz,imp,oyster blade,ln & fat,raw",1.78,0.2127,0.1031,0
7475,"beef,nz,imp,tenderloin,ln,raw",1.4,0.2119,0.061,0
7476,"beef,nz,imp,tongue,ckd,bld",2.71,0.1831,0.2034,0.0368
7477,"beef,nz,imp,tongue,raw",2.43,0.1777,0.1909,0
7478,"beef,nz,imp,tripe unckd,ckd,bld",1.03,0.19,0.0298,0
7479,"beef,nz,imp,tripe unckd,raw",0.77,0.1486,0.0198,0
7480,"beef,nz,imp,bolar blade,ln & fat,ckd,fast rstd",2.28,0.313,0.1137,0
7481,"beef,nz,imp,bolar blade,ln & fat,raw",1.59,0.2129,0.0822,0
7482,"beef,nz,imp,brisket naval end,ln & fat,ckd,brsd",4.53,0.2014,0.4133,0
7483,"beef,nz,imp,brisket naval end,ln & fat,raw",3.45,0.1581,0.3127,0
7484,"beef,nz,imp,brisket point end,ln & fat,ckd,brsd",2.5,0.3194,0.136,0
7485,"beef,nz,imp,brisket point end,ln & fat,raw",1.63,0.2005,0.0923,0
7486,"beef,nz,imp,chuck eye roll,ln & fat,ckd,brsd",2.52,0.2992,0.1474,0
7487,"beef,nz,imp,chuck eye roll,ln & fat,raw",1.81,0.1938,0.1145,0
7488,"beef,nz,imp,cube roll,ln & fat,ckd,fast rstd",2.86,0.2779,0.1945,0.0003
7489,"beef,nz,imp,cube roll,ln & fat,raw",2.25,0.1822,0.1631,0.0131
7490,"beef,nz,imp,eye rnd,ln & fat,ckd,slow rstd",1.68,0.2949,0.0557,0
7491,"beef,nz,imp,eye rnd,ln & fat,raw",1.29,0.1988,0.0492,0.0132
7492,"beef,nz,imp,flank,ln & fat,ckd,brsd",2.08,0.3013,0.0973,0
7493,"beef,nz,imp,flank,ln & fat,raw",1.61,0.2012,0.089,0
7494,"beef,nz,imp,flat,ln & fat,ckd,brsd",2.52,0.3186,0.1379,0
7495,"beef,nz,imp,flat,ln & fat,raw",1.77,0.2057,0.1055,0
7496,"beef,nz,imp,hind shin,ln & fat,ckd,brsd",1.96,0.2982,0.085,0.0007
7497,"beef,nz,imp,hind shin,ln & fat,raw",1.47,0.2061,0.072,0
7498,"beef,nz,imp,oyster blade,ln & fat,ckd,brsd",1.97,0.2979,0.0868,0
7499,"beef,nz,imp,rump centre,ln & fat,ckd,fast fried",1.92,0.3001,0.0796,0
7500,"beef,nz,imp,rump centre,ln,raw",1.41,0.2174,0.0605,0
7501,"beef,nz,imp,rump centre,ln & fat,raw",1.45,0.2165,0.065,0
7502,"beef,nz,imp,striploin,ln & fat,ckd,fast fried",3.01,0.2489,0.2233,0.0002
7503,"beef,nz,imp,striploin,ln & fat,raw",2.52,0.1849,0.1953,0.006
7504,"beef,nz,imp,tenderloin,ln & fat,ckd,fast fried",2.02,0.2926,0.0935,0.0027
7505,"beef,nz,imp,tenderloin,ln & fat,raw",1.46,0.2104,0.0688,0
7506,"beef,ground,93% ln meat / 7% fat",1.46,0.2085,0.07,0
7507,"beef,ground,93% ln meat / 7% fat,patty,ckd,brld",1.85,0.2622,0.0894,0
7508,"beef,ground,93% ln meat /7% fat,patty,ckd,pan-broiled",1.75,0.2556,0.0801,0.0006
7509,"beef,ground,93% ln meat / 7% fat,loaf,ckd,bkd",1.84,0.2703,0.0843,0
7510,"beef,ground,93% ln meat / 7% fat,crumbles,ckd,pan-browned",2.01,0.2888,0.0951,0
7511,"beef,ground,97% ln meat / 3% fat,raw",1.15,0.2198,0.03,0
7512,"beef,ground,97% ln meat / 3% fat,patty,ckd,brld",1.46,0.2636,0.0446,0
7513,"beef,ground,97% ln meat /3% fat,patty,ckd,pan-broiled",1.37,0.2603,0.0365,0
7514,"beef,ground,97% ln meat / 3% fat,loaf,ckd,bkd",1.47,0.2758,0.0406,0
7515,"beef,ground,97% ln meat / 3% fat,crumbles,ckd,pan-browned",1.67,0.2946,0.0546,0
7516,"usda commodity,bf patties w/vpp,frz,ckd",2.47,0.1564,0.1694,0.0789
7517,"usda commodity,bf,ground bulk/coarse ground,frz,ckd",2.59,0.2606,0.1634,0
7518,"usda commodity,bf,patties (100%),frz,ckd",2.49,0.2298,0.1637,0.0091
7519,"usda commodity,bf patties w/vpp,frz,raw",2.25,0.1521,0.1648,0.0384
